InspectionDate,HouseNumber,StreetName,Apartment,Borough,Full Address,Latitude,Longitude,ViolationID,CurrentStatus,NOVDescription,BuildingID,Class,RegistrationID,BoroID,LowHouseNumber,HighHouseNumber,StreetCode,Postcode,Story,Block,Lot,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVIssuedDate,CurrentStatusID,CurrentStatusDate,NovType,ViolationStatus,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
02/15/2021,114-14,LIBERTY AVENUE,2,QUEENS,114-14 LIBERTY AVENUE 2 QUEENS ,40.686274,-73.8292349,14027702,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND ALL WALLS IN THE BATHROOM LOCATED AT APT 2, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",673436,C,0,4,114-14,114-14,53790,11419,2,9537,7,02/15/2021,03/19/2021,03/14/2021,,,,550,7090246,02/16/2021,19,10/08/2021,Original,Close,40.685667,-73.828402,10,28,104,4202661,4095370007,South Ozone Park
02/15/2021,89-23,171 STREET,2J,QUEENS,89-23 171 STREET 2J QUEENS ,40.709511,-73.789523,14027781,DEFECT LETTER ISSUED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 10 SQUARE FEET NORTH WALL,APPROX 40 SQUARE FEET EAST WALL, APPROX 2 SQUARE FEET CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 2J, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION ''NORTH ''",576291,C,420226,4,89-01,89-27,24690,11432,2,9807,73,02/15/2021,03/19/2021,03/14/2021,,,03/04/2021,550,7090165,02/16/2021,20,04/21/2021,Original,Open,40.709653,-73.789958,12,27,462,4209830,4098070073,Jamaica
02/15/2021,157,CHRYSTIE STREET,3,MANHATTAN,157 CHRYSTIE STREET 3 MANHATTAN ,40.7204151,-73.9929658,14318375,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND WEST WALL IN THE BATHROOM LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 13992328 ISSUED 15-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",9534,C,116919,1,157,157,15310,10002,3,425,36,05/01/2021,06/03/2021,05/29/2021,,,05/28/2021,550,7334230,05/03/2021,19,10/15/2021,Original,Close,40.720508,-73.99263,3,1,18,1005694,1004250036,Chinatown
02/16/2021,718,GARDEN STREET,1A,BRONX,718 GARDEN STREET 1A BRONX ,40.8502915,-73.8852714,14029841,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING IN THE 2nd BATHROOM LOCATED AT APT 1A, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",857160,C,223113,2,718,718,34620,10457,1,3099,124,02/17/2021,03/21/2021,03/16/2021,,,,550,7092891,02/18/2021,47,02/18/2021,Original,Open,40.850538,-73.885301,6,15,393,2101295,2030990124,Belmont
02/16/2021,2501,MORRIS AVENUE,7G,BRONX,2501 MORRIS AVENUE 7G BRONX ,40.8637163,-73.8991932,14029705,DEFECT LETTER ISSUED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT SOUTH WALL APPROX 25 SQ FT, CEILING APPROX 20 SQ FT, AND EAST WALL APPROX 10 SQ FT IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 7G, 6th STORY, 4th APARTMENT FROM NORTH AT EAST",97591,C,221113,2,2501,2501,52120,10468,6,3190,56,02/18/2021,03/22/2021,03/17/2021,,,,550,7093908,02/19/2021,20,06/04/2021,Original,Open,40.863456,-73.899115,7,14,401,2014131,2031900056,Bedford Park-Fordham North
02/16/2021,1678,CROTONA PARK EAST,2A,BRONX,1678 CROTONA PARK EAST 2A BRONX ,40.8370533,-73.8897339,14306456,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 20 SQ FT AT CEILING AND WALLS IN THE BATHROOM LOCATED AT APT 2A, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14029360 ISSUED 16-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",60002,C,200765,2,1678,1678,22420,10460,2,2940,6,04/23/2021,05/24/2021,05/19/2021,,,,550,7326635,04/23/2021,19,07/16/2021,Original,Close,40.837326,-73.889823,3,17,155,2009871,2029400006,Crotona Park East
02/16/2021,1990,GLEASON AVENUE,4C,BRONX,1990 GLEASON AVENUE 4C BRONX ,40.8308889,-73.8577354,14311085,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 10 SQ. FT. AT CEILING, 8 SQ. FT. EAST WALL, 6 SQ. FT. NORTH WALL IN THE BATHROOM LOCATED AT APT 4C, 4th STORY, 1st APARTMENT FROM WEST AT NORTH , SECTION AT WEST ORIGINAL VIOLATION 14031253 ISSUED 16-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",80633,C,206822,2,1990,1990,35720,10472,4,3792,37,04/27/2021,05/28/2021,05/23/2021,,,,550,7329831,04/27/2021,47,04/27/2021,Original,Open,40.830992,-73.857915,9,18,72,2025816,2037920037,Soundview-Bruckner
02/16/2021,346,EAST 205 STREET,4A,BRONX,346 EAST 205 STREET 4A BRONX ,40.873446,-73.8762485,14312897,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 15 SQ FEET AT 2ND WINDOW SILL FROM SOUTH AT WEST IN THE 3rd ROOM FROM EAST AT SOUTH LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14028823 ISSUED 16-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",67416,C,200039,2,346,346,27780,10467,4,3349,24,04/28/2021,05/29/2021,05/24/2021,,,,550,7331045,04/28/2021,19,09/27/2021,Original,Close,40.873529,-73.876149,7,11,425,2018416,2033490024,Norwood
02/16/2021,220,MONTGOMERY STREET,25D,BROOKLYN,220 MONTGOMERY STREET 25D BROOKLYN ,40.6656077,-73.957807,14322697,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING, CORNER BETWEEN EAST WALL AND NORTH WALL APROX 10SQ FEET IN THE 1st ROOM FROM EAST LOCATED AT APT 25D, 25th STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14029319 ISSUED 16-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",808871,C,373368,3,220,220,62330,11225,25,1302,1,05/05/2021,06/05/2021,05/31/2021,,,,550,7337981,05/05/2021,47,05/05/2021,Original,Open,40.665827,-73.957462,9,35,325,3388700,3013020001,Crown Heights South
02/17/2021,3158,PERRY AVENUE,5E,BRONX,3158 PERRY AVENUE 5E BRONX ,40.8739689,-73.8775113,14039728,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND ALL WALLS APPROX. 35 SQ.FT. IN THE BATHROOM LOCATED AT APT 5E, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",102917,C,205194,2,3156,3158,58020,10467,5,3345,19,02/25/2021,03/29/2021,03/24/2021,,,,550,7100561,02/26/2021,19,05/13/2021,Original,Close,40.873731,-73.877906,7,11,425,2018304,2033450019,Norwood
02/17/2021,543,WEST 146 STREET,63,MANHATTAN,543 WEST 146 STREET 63 MANHATTAN ,40.8268121,-73.9486779,14334906,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT WEST AND SOUTH WALL APPROX 25 SQ.FT IN THE BATHROOM LOCATED AT APT 63, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14030082 ISSUED 17-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",42077,C,117064,1,543,545,36690,10031,6,2078,11,05/13/2021,06/13/2021,06/08/2021,,,,550,7345029,05/13/2021,19,09/01/2021,Original,Close,40.826433,-73.948344,9,7,233,1061959,1020780011,Hamilton Heights
02/17/2021,187-35,HILLSIDE AVENUE,7C,QUEENS,187-35 HILLSIDE AVENUE 7C QUEENS ,40.715158,-73.774542,14030979,NOV CERTIFIED LATE,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING, NORTH ,EAST AND SOUTH WALL ( APPROX 35 SQ.FT ) IN THE BATHROOM LOCATED AT APT 7C, 6th STORY, 1st APARTMENT FROM EAST AT SOUTH",663631,C,420211,4,187-35,187-35,49690,11432,6,9960,5,02/18/2021,03/22/2021,03/17/2021,,,03/26/2021,550,7094273,02/19/2021,4,03/26/2021,Original,Open,40.71488,-73.774575,8,24,472,4213409,4099600005,Jamaica Estates-Holliswood
02/17/2021,2720,DECATUR AVENUE,1,BRONX,2720 DECATUR AVENUE 1 BRONX ,40.8653156,-73.8880022,14033941,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 20 SQ. FT AT EAST WALL, 20 SQ. FT. AT NORTH WALL AND 2 SQ. FT. AT SOUTH WALL IN THE BATHROOM LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",60836,C,205005,2,2720,2720,23920,10458,1,3278,16,02/20/2021,03/25/2021,03/20/2021,,,,550,7095060,02/22/2021,19,07/28/2021,Original,Close,40.865294,-73.888287,7,15,40502,2016378,2032780016,Bedford Park-Fordham North
02/17/2021,2565,MARION AVENUE,4G,BRONX,2565 MARION AVENUE 4G BRONX ,40.8630395,-73.8924583,14276963,NOT COMPLIED WITH,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND WEST WALL IN THE BATHROOM LOCATED AT APT 4G, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT NORTH ORIGINAL VIOLATION 14031376 ISSUED 17-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",94361,C,205957,2,2565,2565,49420,10458,5,3286,51,04/20/2021,05/21/2021,05/16/2021,,,,550,7298947,04/20/2021,21,07/14/2021,Original,Open,40.862931,-73.892217,7,15,39901,2016602,2032860051,Bedford Park-Fordham North
02/17/2021,543,WEST 146 STREET,63,MANHATTAN,543 WEST 146 STREET 63 MANHATTAN ,40.8268121,-73.9486779,14334905,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT WEST WALL APPROX 10 SQ.FT IN THE KITCHEN LOCATED AT APT 63, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14030080 ISSUED 17-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",42077,C,117064,1,543,545,36690,10031,6,2078,11,05/13/2021,06/13/2021,06/08/2021,,,,550,7345029,05/13/2021,19,09/01/2021,Original,Close,40.826433,-73.948344,9,7,233,1061959,1020780011,Hamilton Heights
02/17/2021,530,ST PAULS PLACE,4G,BRONX,530 ST PAULS PLACE 4G BRONX ,40.8356391,-73.9027427,14387911,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 16 SQ. FT. AT CEILING, EAST WALL, SOUTH WALL, WEST WALL IN THE BATHROOM LOCATED AT APT 4G, 4th STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14030328 ISSUED 17-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",904234,C,223195,2,530,530,66120,10456,4,2926,8,06/12/2021,07/15/2021,07/10/2021,,,,550,7376674,06/14/2021,19,09/28/2021,Original,Close,40.835782,-73.902369,3,16,14702,2009625,2029260008,Claremont-Bathgate
02/18/2021,53-50,73 STREET,1FLOOR,QUEENS,53-50 73 STREET 1FLOOR QUEENS ,40.7298714,-73.8904951,14032365,VIOLATION WILL BE REINSPECTED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING ( APPROX 30 SQ.FT ) IN THE BATHROOM LOCATED AT APT 1FLOOR, 1st STORY",470743,C,0,4,53-50,53-50,15540,11378,1,2507,61,02/19/2021,03/25/2021,03/20/2021,,,03/23/2021,550,7095961,02/22/2021,11,05/11/2021,Original,Close,40.730019,-73.890394,5,30,497,4058783,4025070061,Maspeth
02/18/2021,1933,MAYFLOWER AVENUE,2F,BRONX,1933 MAYFLOWER AVENUE 2F BRONX ,40.8505166,-73.8341761,14031964,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APROX. 40 SQ.FT. AT NORTH WALL APROX. 20 SQ. FT. AT EAST WALL IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",95261,C,217840,2,1933,1933,49920,10461,2,4231,51,02/22/2021,03/26/2021,03/21/2021,,,,550,7096737,02/23/2021,47,02/23/2021,Original,Open,40.850429,-73.83392,10,13,300,2047221,2042310051,Pelham Bay-Country Club-City Island
02/18/2021,270,15 STREET,5,BROOKLYN,270 15 STREET 5 BROOKLYN ,40.6691928,-73.9966311,14032578,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPAROX. 39 SQ. FT. AT CEILING, SOUTH AND EAST WALLS IN THE BATHROOM LOCATED AT APT 5, 1st STORY, 2nd APARTMENT FROM WEST AT NORTH",140626,C,323019,3,270,270,6630,11215,1,1048,32,02/22/2021,03/26/2021,03/21/2021,,,,550,7096809,02/23/2021,47,02/23/2021,Original,Open,40.664753,-73.987651,7,39,141,3023966,3010480032,Park Slope-Gowanus
02/18/2021,2011,EAST 41 STREET,2F,BROOKLYN,2011 EAST 41 STREET 2F BROOKLYN ,40.6244071,-73.9344675,14032704,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT EAST WALL APPROXIMATELY 64 SQ FT AND WINDOW RECESS 4 SQ FT IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",263334,C,300394,3,2011,2023,36680,11234,2,7823,21,02/19/2021,03/25/2021,03/20/2021,,,03/18/2021,550,7095566,02/22/2021,9,06/01/2021,Original,Close,40.624164,-73.93456,18,45,736,3217369,3078230021,Flatlands
02/18/2021,214,EAST 168 STREET,A3,BRONX,214 EAST 168 STREET A3 BRONX ,40.8352725,-73.9158203,14031976,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 10 SQ FT. EAST WALL, 5 SQ FT. AT NORTH WALL, 10 SQ FT. AT CEILING, 8 SQ FT. AT WEST WALL IN THE BATHROOM LOCATED AT APT A3, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION AT WEST",65036,C,206694,2,214,214,26700,10456,2,2457,21,02/23/2021,03/27/2021,03/22/2021,,,,550,7097803,02/24/2021,19,05/11/2021,Original,Close,40.835498,-73.915665,4,16,17901,2002770,2024570021,East Concourse-Concourse Village
02/18/2021,1315,LAFAYETTE AVENUE,1A,BRONX,1315 LAFAYETTE AVENUE 1A BRONX ,40.8171375,-73.8863593,14362133,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 12 SQ. FT. AT THE WEST WALL IN THE 3rd ROOM FROM EAST AT NORTH LOCATED AT APT 1A, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14031936 ISSUED 18-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",90956,C,208297,2,1315,1315,45120,10474,1,2762,123,05/28/2021,06/28/2021,06/23/2021,,,,550,7360677,05/28/2021,47,05/28/2021,Original,Open,40.816916,-73.886302,2,17,11502,2006470,2027620123,Hunts Point
02/18/2021,3530,DEKALB AVENUE,3G,BRONX,3530 DEKALB AVENUE 3G BRONX ,40.8831481,-73.879441,14311086,FIRST NO ACCESS TO RE- INSPECT VIOLATION,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... (APPROX. 18 SQ. FEET) AT CEILING IN THE 2nd BATHROOM FROM EAST LOCATED AT APT 3G, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14032733 ISSUED 18-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",61055,C,218718,2,3530,3530,24020,10467,3,3328,147,04/27/2021,05/28/2021,05/23/2021,,,,550,7329768,04/27/2021,22,10/21/2021,Original,Open,40.883095,-73.879781,7,11,431,2017821,2033280147,Norwood
02/18/2021,310,NEW LOTS AVENUE,1B,BROOKLYN,310 NEW LOTS AVENUE 1B BROOKLYN ,40.6608466,-73.894887,14312898,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING, TOTAL 15 SQ FT IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 14032585 ISSUED 18-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",342744,C,367385,3,310,310,64530,11207,1,4296,9,04/28/2021,05/29/2021,05/24/2021,,,,550,7331384,04/28/2021,19,09/16/2021,Original,Close,40.661025,-73.894904,5,42,1130,3319734,3042960009,East New York (Pennsylvania Ave)
02/19/2021,7705,BAY PARKWAY,4G,BROOKLYN,7705 BAY PARKWAY 4G BROOKLYN ,40.606559,-73.988474,14328103,FIRST NO ACCESS TO RE- INSPECT VIOLATION,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL AND WEST WALL APPX 12 SQ FT IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 4G, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14033627 ISSUED 19-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",203895,C,300390,3,7705,7719,17330,11214,4,6253,1,05/08/2021,06/10/2021,06/05/2021,,,,550,7341796,05/10/2021,22,08/18/2021,Original,Open,40.606594,-73.988972,11,44,428,3161665,3062530001,Bensonhurst East
02/19/2021,2316,WALLACE AVENUE,APTC12,BRONX,2316 WALLACE AVENUE APTC12 BRONX ,40.860261,-73.864171,14334907,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 4 SQ. FT AT EAST WALL, 6 SQ. FT. AT NORTH WALL, AND 4 SQ. FT AT WEST WALL IN THE BATHROOM LOCATED AT APT APTC12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14033647 ISSUED 19-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",118846,C,209273,2,2316,2336,72620,10467,3,4352,10,05/13/2021,06/13/2021,06/08/2021,,,,550,7345259,05/13/2021,47,05/13/2021,Original,Open,40.860053,-73.86461,11,13,328,2050093,2043520010,Bronxdale
02/19/2021,2316,WALLACE AVENUE,APTC12,BRONX,2316 WALLACE AVENUE APTC12 BRONX ,40.860261,-73.864171,14336521,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 6 SQ. FT AT SOUTH WALL, AND 4 SQ. FT. AT EAST WALL IN THE 2nd ROOM FROM NORTH AT EAST LOCATED AT APT APTC12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14033646 ISSUED 19-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",118846,C,209273,2,2316,2336,72620,10467,3,4352,10,05/14/2021,06/14/2021,06/09/2021,,,,550,7346763,05/14/2021,47,05/14/2021,Original,Open,40.860053,-73.86461,11,13,328,2050093,2043520010,Bronxdale
02/19/2021,936,HOME STREET,1C,BRONX,936 HOME STREET 1C BRONX ,40.8282824,-73.8925139,14033402,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 45 SQ. FT AT EAST WALL, NORTH WALL, WEST WALL, SOUTH WALL, CEILING IN THE 2nd BATHROOM FROM NORTH LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",86507,C,214562,2,936,936,40520,10459,1,2728,19,02/22/2021,03/26/2021,03/21/2021,,,03/18/2021,550,7096720,02/23/2021,9,04/01/2021,Original,Close,40.828491,-73.892512,3,17,125,2005810,2027280019,Morrisania-Melrose
02/19/2021,59,GROVE STREET,2C,BROOKLYN,59 GROVE STREET 2C BROOKLYN ,40.692248,-73.92213,14324508,DEFECT LETTER ISSUED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING APROX 16 SQ FT IN THE BATHROOM LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14035701 ISSUED 19-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",305065,C,372348,3,57,59,46230,11221,2,3313,26,05/06/2021,06/06/2021,06/01/2021,,,,550,7338825,05/06/2021,20,11/17/2021,Original,Open,40.692156,-73.921919,4,34,395,3075875,3033130026,Bushwick South
02/19/2021,1200,5 AVENUE,15D,MANHATTAN,1200 5 AVENUE 15D MANHATTAN ,40.79121,-73.953012,14353439,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND WALLS IN THE 3rd BATHROOM FROM NORTH LOCATED AT APT 15D, 15th STORY, 2nd APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 13992760 ISSUED 19-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",2501,C,136024,1,1200,1210,10410,10029,15,1607,7501,05/22/2021,06/24/2021,06/19/2021,,,,550,7354808,05/24/2021,47,05/24/2021,Original,Open,40.791138,-73.953388,11,8,168,1051486,1016077501,East Harlem South
02/20/2021,1593,FULTON STREET,A610C3,BROOKLYN,1593 FULTON STREET A610C3 BROOKLYN ,40.6797261,-73.9371896,14034247,DEFECT LETTER ISSUED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIAMETLY 5 SQUARE FEET AT WEST WALL, 7 SQUARE FEET AT SOUTH WALL, 5 SQUARE FEET AT EAST WALL, 7 SQUARE FEET AT NORTH WALL AND 6 SQUARE FEET AT CEILING IN THE BATHROOM LOCATED AT APT A610C3, 6th STORY, 3rd APARTMENT FROM NORTH AT EAST",297545,C,375183,3,1593,1625,42730,11213,6,1684,1,02/21/2021,03/25/2021,03/20/2021,,,,550,7095606,02/22/2021,20,05/19/2021,Original,Open,40.679718,-73.937018,3,36,273,3047699,3016840001,Stuyvesant Heights
02/20/2021,141-02,PERSHING CRESCENT,1B,QUEENS,141-02 PERSHING CRESCENT 1B QUEENS ,40.711395,-73.8171069,14324507,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 11 SQ FT IN THE 2nd BATHROOM FROM NORTH LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 14034287 ISSUED 20-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",825975,C,426525,4,141-02,141-02,58890,11435,1,9715,144,05/06/2021,06/06/2021,06/01/2021,,,,550,7339206,05/06/2021,19,07/17/2021,Original,Close,40.712042,-73.816038,8,24,22002,4207837,4097150144,Briarwood-Jamaica Hills
02/21/2021,1831,ADAM C POWELL BOULEVARD,1A,MANHATTAN,1831 ADAM C POWELL BOULEVARD 1A MANHATTAN ,40.8002846,-73.9541903,14351649,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING APPROX 5.SQ.FT. NORTH WALL 3.SQ.FT SOUTH WALL 2.SQ.FT IN THE BATHROOM LOCATED AT APT 1A, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 13992960 ISSUED 21-FEB-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",3370,C,133162,1,1831,1835,10610,10026,1,1821,64,05/21/2021,06/21/2021,06/16/2021,,,,550,7353354,05/21/2021,9,06/28/2021,Original,Close,40.800286,-73.954656,10,9,216,1054970,1018210064,Central Harlem South
